time,depth,temperature,salinity,SA,CT,STH_pred,rho_pred,N2
2003-12-16,55.691494,25.76860237121582,36.04458999633789,36.21497136,25.71719919,23.89926233,24.136167849999996,0.0004547697645939026
2003-12-16,66.041985,23.95352554321289,35.96531677246094,36.13534807,23.90257303,24.39264501,24.67518049,0.00048259913574617754
2003-12-16,76.54591,21.931781768798828,35.89360427856445,36.06333038,21.88141325,24.92353302,25.25320325000007,0.00045541290670609213
2003-12-16,87.27029,19.683500289916992,35.761531829833984,35.93075524,19.63623127,25.43415639,25.813039350000054,0.00030607093028294207
2003-12-16,98.31118,17.813434600830078,35.600643157958984,35.76923011,17.77014414,25.78654207,26.21641915000009,0.0002897272576609652
2003-12-16,109.806175,15.966015815734863,35.48042297363281,35.64855085,15.92562501,26.13331141,26.61701203000007,0.0001738968691696908
2003-12-16,121.9519,14.83166790008545,35.43544387817383,35.60347037,14.79170472,26.35299182,26.892698970000083,0.00014727534022004107
2003-12-16,135.02855,13.388232231140137,35.29685974121094,35.46434647,13.3514368,26.55186313,27.153213620000088,7.59603326407727e-05
2003-12-16,149.43373,12.436870574951172,35.19560623168945,35.36274052,12.40164864,26.66416134,27.332506460000104,5.1044602299122436e-05
2003-12-16,165.72845,11.690131187438965,35.1202278137207,35.2871191,11.6554744,26.74916111,27.492893419999973,3.846871829887741e-05
2003-12-16,184.69746,11.08912467956543,35.07255935668945,35.23936229,11.05400719,26.82366113,27.654764030000024,2.2442162088844354e-05
2003-12-16,207.42545,10.63633632659912,35.033905029296875,35.20067641,10.59998461,26.87537535,27.81062195999993,1.4612304792340438e-05
2003-12-16,235.38617,10.248433113098145,34.9986572265625,35.16538882,10.21014838,26.91644665,27.979539469999963,1.1162536004294617e-05
2003-12-16,270.53412,9.874763488769531,34.96590805053711,35.13264616,9.83375499,26.95559489,28.17933665999999,1.0214870272744298e-05
2003-12-16,315.37408,9.356046676635742,34.9115104675293,35.0782061,9.31215177,27.00030023,28.430076950000057,7.273034732281387e-06
2003-12-16,372.96545,8.770256996154785,34.84027099609375,35.00693876,8.72284616,27.03963644,28.734803390000025,9.768030647797783e-06
2003-12-16,446.80093,7.872088432312012,34.74989700317383,34.9164904,7.82129978,27.1067612,29.145800150000014,9.34643172720486e-06
2003-12-16,540.5022,6.630146503448486,34.62470626831055,34.79111044,6.57689795,27.18382408,29.66504149999992,5.390656503744154e-06
2003-12-16,657.32294,5.622574806213379,34.52457427978516,34.69102284,5.56468764,27.23466822,30.266052259999924,6.23267060336989e-06
2003-12-16,799.5496,4.683350563049316,34.48042297363281,34.64720516,4.61902302,27.31025431,31.01250101000005,7.1911225798257795e-06
2003-12-16,967.99585,4.151205062866211,34.55236053466797,34.71968,4.07546571,27.42603437,31.91470817999993,
2004-01-16,5.0215898,26.220457077026367,36.07197952270508,36.24233515,26.179621,23.77463397,23.795974170000022,7.276820177892897e-05
2004-01-16,15.07854,26.255062103271484,36.18748474121094,36.3584026,26.2074296,23.85157343,23.915630439999973,2.2633280175827893e-05
2004-01-16,25.16046,25.83630752563477,36.0439453125,36.21420307,25.79180969,23.8754355,23.982469909999963,1.9313747933252055e-05
2004-01-16,35.27829,25.73949813842773,36.0301628112793,36.20037696,25.69322159,23.89593785,24.046048839999912,-0.00021744981214709107
2004-01-16,45.44776,26.58716583251953,36.07508087158203,36.24555864,26.53716607,23.6639008,23.856765559999985,0.0003007159438121952
2004-01-16,55.691494,25.431058883666992,36.02210235595703,36.19237743,25.38043614,23.98699867,24.22415520999993,0.0005033293738907741
2004-01-16,66.041985,23.37535285949707,35.92543411254883,36.09527686,23.32583387,24.53298519,24.81606456999998,0.0004906676188033055
2004-01-16,76.54591,21.285205841064453,35.85309982299805,36.02263439,21.23637788,25.07266537,25.40308778000008,0.0004186731148100484
2004-01-16,87.27029,19.19142723083496,35.73527908325195,35.90437827,19.14523277,25.54201926,25.921600679999983,0.00028749721805989756
2004-01-16,98.31118,17.38934898376465,35.57843780517578,35.7469196,17.34699341,25.87290691,26.30350429000009,0.0002573963608791164
2004-01-16,109.806175,15.755415916442873,35.479957580566406,35.64808325,15.71523411,26.18097559,26.66509143999997,0.00016625438745789325
2004-01-16,121.9519,14.607504844665527,35.42131805419922,35.58927756,14.56814979,26.39083632,26.9310645999999,0.00014367532099436987
2004-01-16,135.02855,13.27095890045166,35.308780670166016,35.47632396,13.23404048,26.58502727,27.18667544999994,6.721928854988381e-05
2004-01-16,149.43373,12.430654525756836,35.22013473510742,35.3873855,12.39490248,26.68440452,27.352742260000014,4.334825463689552e-05
2004-01-16,165.72845,11.78439712524414,35.15256881713867,35.31961378,11.74891107,26.75654856,27.49992098000007,3.4752448521018146e-05
2004-01-16,184.69746,11.230206489562988,35.10581588745117,35.27277699,11.19416793,26.82381349,27.654325550000067,2.0989198072780598e-05
2004-01-16,207.42545,10.788751602172852,35.06447982788086,35.23139676,10.75150292,26.87210604,27.806633780000084,1.284436857513306e-05
2004-01-16,235.38617,10.422261238098145,35.026668548583984,35.19353359,10.3830647,26.90808355,27.97024678999992,9.090229026803794e-06
2004-01-16,270.53412,10.073135375976562,34.988739013671875,35.15558599,10.03121952,26.9397044,28.16223136000008,1.052125645770066e-05
2004-01-16,315.37408,9.561478614807127,34.93633270263672,35.10314686,9.51656754,26.98592812,28.414211459999933,8.12191513744317e-06
2004-01-16,372.96545,8.920815467834473,34.8582878112793,35.02504177,8.87261275,27.02999869,28.72384650000004,8.71459883493659e-06
2004-01-16,446.80093,8.016212463378906,34.75424575805664,34.92086001,7.96481415,27.08887164,29.126397980000093,9.603549142561359e-06
2004-01-16,540.5022,6.837976932525635,34.6417236328125,34.80820959,6.78354447,27.16935326,29.647782519999964,6.533714853240695e-06
2004-01-16,657.32294,5.727707862854004,34.53843307495117,34.70494845,5.66906442,27.23282029,30.26240404000009,6.6775222684882526e-06
2004-01-16,799.5496,4.700811386108398,34.48686981201172,34.65368318,4.6362887,27.31344731,31.0152928,7.558974076696316e-06
2004-01-16,967.99585,4.135915756225586,34.56168365478516,34.72904827,4.0601891,27.43503499,31.92402334999997,
2004-02-15,5.0215898,27.52638053894043,35.8161735534668,35.9853211,27.49688759,23.16404094,23.185307139999964,3.061731594457268e-05
2004-02-15,15.07854,27.59675407409668,35.888553619384766,36.05805959,27.56201347,23.19642125,23.26025372000004,6.915363164608947e-05
2004-02-15,25.16046,27.38357734680176,35.892921447753906,36.06246583,27.34609626,23.26966093,23.37622954000005,0.0002742129778212003
2004-02-15,35.27829,26.92320442199707,36.08213424682617,36.25259392,26.87542195,23.56119287,23.71076489999996,0.00010027349578387764
2004-02-15,45.44776,26.804590225219727,36.17293548583984,36.34387568,26.75077475,23.66836043,23.86107568,0.00034476052197582834
2004-02-15,55.691494,25.566614151000977,36.14632415771485,36.31718642,25.51125136,24.03885266,24.27586993,0.00044972970277544944
2004-02-15,66.041985,23.7790641784668,36.07408142089844,36.24462692,23.72416478,24.52676839,24.8094184900001,0.0004881756715483352
2004-02-15,76.54591,21.720752716064453,36.00031661987305,36.17054732,21.6668406,25.06376271,25.393619500000117,0.00043934586781580734
2004-02-15,87.27029,19.595367431640625,35.891510009765625,36.06134848,19.54410106,25.55643198,25.9353639200001,0.0003185800292454288
2004-02-15,98.31118,17.62713050842285,35.719390869140625,35.88854015,17.58057061,25.9231667,26.353275819999908,0.00025078172245075574
2004-02-15,109.806175,15.9267578125,35.585479736328125,35.75410543,15.88362156,26.22311268,26.706812610000043,0.0001596702804971791
2004-02-15,121.9519,14.740291595458984,35.50227737426758,35.67062077,14.6987641,26.42447463,26.964332990000003,9.539270416188777e-05
2004-02-15,135.02855,13.631415367126465,35.362815856933594,35.53061555,13.59276018,26.55282866,27.153480039999977,6.153535602980132e-05
2004-02-15,149.43373,12.833995819091797,35.27030563354492,35.43779464,12.79654486,26.64374103,27.310822129999902,4.586651327632624e-05
2004-02-15,165.72845,12.155632972717283,35.19678497314453,35.36404005,12.11861515,26.72011997,27.46218417999989,3.109041645423378e-05
2004-02-15,184.69746,11.627596855163574,35.14432907104492,35.31147334,11.59007032,26.7801903,27.60912602999997,2.066269131179246e-05
2004-02-15,207.42545,11.155243873596191,35.09223175048828,35.25928079,11.11673474,26.82758401,27.76046661000009,1.3862751844567153e-05
2004-02-15,235.38617,10.722524642944336,35.0408935546875,35.20782636,10.68241102,26.86624512,27.92687374000002,1.17022183216058e-05
2004-02-15,270.53412,10.26303768157959,34.98857879638672,35.15542501,10.22067161,26.90691716,28.128332309999905,1.2253314688290286e-05
2004-02-15,315.37408,9.704853057861328,34.93498611450195,35.10179384,9.65957519,26.96103342,28.38832406000006,8.771729808240785e-06
2004-02-15,372.96545,9.033864974975586,34.85422897338867,35.02096351,8.98537697,27.00882533,28.701736010000104,9.007444402113011e-06
2004-02-15,446.80093,8.113466262817383,34.74849319458008,34.91507987,8.06180155,27.06985127,29.106390409999904,9.825690401227324e-06
2004-02-15,540.5022,6.948376655578613,34.63969039916992,34.80616659,6.8934818,27.15274015,29.629742320000105,5.918080801540378e-06
2004-02-15,657.32294,5.90910005569458,34.537593841552734,34.70410517,5.84948992,27.20975228,30.236372329999995,6.841213074746371e-06
2004-02-15,799.5496,4.869472026824951,34.484378814697266,34.65118013,4.80386938,27.29269778,30.991093079999928,7.906893394122438e-06
2004-02-15,967.99585,4.289104461669922,34.563175201416016,34.73054704,4.21212234,27.42020818,31.90531308000004,
2004-03-16,5.0215898,28.11676597595215,35.699806213378906,35.86840419,28.09276819,22.88354547,22.904779299999973,-3.931409842737608e-05
2004-03-16,15.07854,28.218896865844727,35.68820571899414,35.85676542,28.19310848,22.841995,22.90573219999999,-0.00013113744135712164
2004-03-16,25.16046,28.51982879638672,35.634700775146484,35.80302542,28.49424194,22.70307486,22.809337909999957,0.00029038907073598326
2004-03-16,35.27829,28.104211807250977,35.86172866821289,36.0311471,28.06626041,23.01184137,23.16095174999998,0.00030068480364232235
2004-03-16,45.44776,27.506486892700195,36.0279541015625,36.19820917,27.45883659,23.33306251,23.525423810000007,0.00017080448271996384
2004-03-16,55.691494,26.917177200317383,36.018341064453125,36.18859835,26.86721706,23.51664739,23.752752859999987,0.0004030810418309697
2004-03-16,66.041985,25.42094993591309,35.97346496582031,36.14353479,25.36988587,23.95411555,24.235352910000078,0.0005227109866708164
2004-03-16,76.54591,23.36439514160156,35.915557861328125,36.08538777,23.31303433,24.52937372,24.85746511000002,0.000525589632696884
2004-03-16,87.27029,20.98392868041992,35.804656982421875,35.97408446,20.93471181,25.11910474,25.496209959999987,0.0004298722154969955
2004-03-16,98.31118,18.661401748657227,35.65234375,35.82117553,18.61604016,25.61463727,26.0430992900001,0.00034608325155471175
2004-03-16,109.806175,16.65399169921875,35.552940368652344,35.72141187,16.61102236,26.02934014,26.51165220000007,0.00028477037146913724
2004-03-16,121.9519,14.97082805633545,35.52237701416016,35.69081572,14.92851291,26.3895227,26.928843059999963,0.00013458078442268789
2004-03-16,135.02855,13.669084548950195,35.39682388305664,35.56478495,13.62957723,26.57132342,27.17184459000009,7.841186666034063e-05
2004-03-16,149.43373,12.812211036682127,35.32136917114258,35.48910067,12.77364369,26.68765778,27.35474954999995,5.836200251376525e-05
2004-03-16,165.72845,12.012495994567873,35.24504852294922,35.41253295,11.97467069,26.78505919,27.527548499999966,2.8373341334716515e-05
2004-03-16,184.69746,11.45864200592041,35.18022155761719,35.34753652,11.42066631,26.83958949,27.669123260000102,2.1578078559245452e-05
2004-03-16,207.42545,10.939294815063477,35.12077713012695,35.28796205,10.900628,26.88895633,27.822738170000093,1.2918381702584558e-05
2004-03-16,235.38617,10.50181484222412,35.06596755981445,35.23301982,10.46168156,26.92479666,27.98649060999992,8.305525954940649e-06
2004-03-16,270.53412,10.074881553649902,35.00621795654297,35.17314828,10.03262963,26.95305272,28.175534579999976,1.0287557060605828e-05
2004-03-16,315.37408,9.50851821899414,34.9403076171875,35.10714075,9.46368007,26.99778997,28.426433020000104,8.305081938545593e-06
2004-03-16,372.96545,8.808908462524414,34.851646423339844,35.01836861,8.76117713,27.04247561,28.73728437,6.4437977293064215e-06
2004-03-16,446.80093,7.9819488525390625,34.742061614990234,34.90861745,7.93087802,27.084386,29.122309189999896,7.458994952180914e-06
2004-03-16,540.5022,6.92458963394165,34.62589263916016,34.79230252,6.87000874,27.14511169,29.6224804200001,9.955784845891459e-06
2004-03-16,657.32294,5.570013046264648,34.532283782958984,34.69876951,5.51230738,27.24712849,30.279338889999963,4.498745100665916e-06
2004-03-16,799.5496,4.777256011962891,34.47982406616211,34.64660335,4.71231696,27.29938776,30.999704930000007,7.4376633384697125e-06
2004-03-16,967.99585,4.225943565368652,34.553504943847656,34.72082995,4.14958731,27.41915484,31.905929130000004,
2004-04-16,5.0215898,28.0587215423584,35.36477279663086,35.53178853,28.04850867,22.65072607,22.67197311999996,2.5878598916552195e-05
2004-04-16,15.07854,27.95082092285156,35.35305404663086,35.52003079,27.93851823,22.67807019,22.741885000000025,-0.0002299052182926492
2004-04-16,25.16046,28.555076599121094,35.292842864990234,35.4595527,28.54388539,22.43454494,22.540847040000017,0.00024546566238009695
2004-04-16,35.27829,28.267383575439453,35.51252365112305,35.68029236,28.24412897,22.69557284,22.84468578999997,0.0004484949012076426
2004-04-16,45.44776,27.271114349365234,35.71632385253906,35.88510626,27.23594089,23.17463386,23.367208379999965,0.00042442657846783314
2004-04-16,55.691494,25.92179107666016,35.752288818359375,35.92128849,25.88178451,23.63088056,23.867772790000004,0.000558858607211667
2004-04-16,66.041985,23.88992500305176,35.73530197143555,35.90424584,23.84733934,24.23737534,24.520060459999968,0.0005803131553188947
2004-04-16,76.54591,21.598255157470703,35.70829772949219,35.87714759,21.55420155,24.87589232,25.20602703999998,0.0004544151444014232
2004-04-16,87.27029,19.465164184570312,35.6231803894043,35.79174912,19.42229008,25.38554158,25.764803999999916,0.00035070317235457685
2004-04-16,98.31118,17.475418090820312,35.49690246582031,35.66499815,17.43531847,25.78954751,26.220053689999983,0.00028093610909752113
2004-04-16,109.806175,15.79397964477539,35.41990661621094,35.58774773,15.7553405,26.12600307,26.610087300000032,0.000270395005466561
2004-04-16,121.9519,14.408550262451172,35.46632385253906,35.63449677,14.36832339,26.46844927,27.009094889999915,0.0001389930629761055
2004-04-16,135.02855,13.426721572875977,35.443115234375,35.61129596,13.38647318,26.65716359,27.25827466999999,5.5525283976968454e-05
2004-04-16,149.43373,12.839422225952148,35.395381927490234,35.56346489,12.79914669,26.73959771,27.406530729999982,4.849794449682746e-05
2004-04-16,165.72845,12.131219863891602,35.31987762451172,35.48771764,12.0915812,26.82039083,27.562391489999985,2.1159680915274115e-05
2004-04-16,184.69746,11.589422225952148,35.23851013183594,35.40610232,11.54999278,26.86055819,27.689514299999928,2.2914917708870147e-05
2004-04-16,207.42545,10.969842910766602,35.158321380615234,35.32568502,10.93036063,26.91268735,27.846278900000016,1.2782816322804012e-05
2004-04-16,235.38617,10.476871490478516,35.08990859985352,35.25707491,10.4363261,26.94784591,28.00962436000009,7.972967919262631e-06
2004-04-16,270.53412,10.002338409423828,35.0179328918457,35.18491908,9.96004159,26.97458534,28.197470430000067,5.757291482425509e-06
2004-04-16,315.37408,9.51669979095459,34.94286346435547,35.1097088,9.47179232,26.99843822,28.42701824000005,1.0003185977953734e-05
2004-04-16,372.96545,8.762531280517578,34.85577392578125,35.02251586,8.71487598,27.05299879,28.74818753999989,7.91131833916959e-06
2004-04-16,446.80093,7.918683528900146,34.757896423339844,34.92452817,7.86759007,27.10618266,29.1447093700001,7.050569384772147e-06
2004-04-16,540.5022,6.866626262664795,34.638465881347656,34.80493619,6.81211448,27.16290286,29.640972709999915,8.233642334341641e-06
2004-04-16,657.32294,5.649796962738037,34.542755126953125,34.70929134,5.59151729,27.2457493,30.27659089000008,5.395960754454775e-06
2004-04-16,799.5496,4.78890323638916,34.49515151977539,34.66200495,4.72369568,27.31025507,31.010234889999992,7.51978918434159e-06
2004-04-16,967.99585,4.212483882904053,34.56649398803711,34.73388189,4.13608039,27.4308908,31.91790397,
2004-05-16,5.0215898,27.42768096923828,35.58857345581055,35.75664612,27.40732629,23.02474616,23.046025060000037,7.381689284250394e-05
2004-05-16,15.07854,27.2216854095459,35.602813720703125,35.77097011,27.19813464,23.10275839,23.166685099999995,-0.00031212741449543037
2004-05-16,25.16046,27.991989135742188,35.49501419067383,35.66267901,27.97149383,22.77212957,22.878570889999992,0.0001733821048149375
2004-05-16,35.27829,27.62923049926757,35.58156204223633,35.74965691,27.60230702,22.956432,23.10580139000001,0.0001558696030362393
2004-05-16,45.44776,27.299938201904297,35.660003662109375,35.82851993,27.26707195,23.12293377,23.31550713000001,0.0002490859777654082
2004-05-16,55.691494,26.813356399536133,35.80744171142578,35.97670209,26.77177007,23.39093654,23.627182670000025,0.000782397309471565
2004-05-16,66.041985,24.402677536010746,35.94172286987305,36.11164263,24.35262656,24.24047018,24.52261195999995,0.0006914041877869188
2004-05-16,76.54591,21.68687629699707,35.90562438964844,36.07540733,21.63616942,25.0012333,25.331173499999977,0.0005014690956666277
2004-05-16,87.27029,19.25290870666504,35.78419494628906,35.9535256,19.20517986,25.56351479,25.942982679999886,0.00033537449806567864
2004-05-16,98.31118,17.179275512695312,35.61233901977539,35.78098136,17.13612517,25.94953518,26.380463859999963,0.00021659327552646441
2004-05-16,109.806175,15.698861122131348,35.49911117553711,35.66732761,15.65823192,26.20854509,26.692758610000052,0.00020126297287631226
2004-05-16,121.9519,14.555673599243164,35.50053787231445,35.66887302,14.51441964,26.46317804,27.0034581299999,0.00012567937242148074
2004-05-16,135.02855,13.655976295471191,35.47407913208008,35.64240678,13.61466548,26.63379656,27.23427910999999,4.911591951444504e-05
2004-05-16,149.43373,13.10010051727295,35.42038345336914,35.58858514,13.05884008,26.7066145,27.372752640000044,4.2280536399678345e-05
2004-05-16,165.72845,12.386346817016602,35.32732009887695,35.49519548,12.3461057,26.77673334,27.51787106999996,1.8095814494278828e-05
2004-05-16,184.69746,11.826386451721191,35.23175048828125,35.39931052,11.78666402,26.81072034,27.638784920000035,2.0980261248065474e-05
2004-05-16,207.42545,11.264338493347168,35.15757751464844,35.32493762,11.22428309,26.85848837,27.79079939999997,1.3919710153871465e-05
2004-05-16,235.38617,10.782808303833008,35.09423828125,35.26142522,10.74150678,26.89707636,27.957312080000065,1.0662798804456257e-05
2004-05-16,270.53412,10.28310775756836,35.027305603027344,35.19433649,10.23994808,26.93366298,28.15488406999998,6.428710609793344e-06
2004-05-16,315.37408,9.742730140686035,34.94220352172852,35.10904571,9.69721522,26.96033996,28.387351450000097,1.1688436949384256e-05
2004-05-16,372.96545,8.913904190063477,34.84995651245117,35.01667061,8.86586961,27.0245679,28.718497110000044,1.0269747001926376e-05
2004-05-16,446.80093,8.030566215515137,34.765777587890625,34.93244712,7.97892467,27.09579496,29.1331333600001,9.531167264363974e-06
2004-05-16,540.5022,6.85058069229126,34.65174102783203,34.81827513,6.79594182,27.17554281,29.65376597999989,8.740235468117155e-06
2004-05-16,657.32294,5.615553855895996,34.56102752685547,34.72765183,5.55721454,27.26436777,30.2956782199999,5.780627329744865e-06
2004-05-16,799.5496,4.752892971038818,34.52082824707031,34.68780587,4.687603,27.33463668,31.03519262000009,7.324236161158966e-06
2004-05-16,967.99585,4.191204071044922,34.59038543701172,34.75788904,4.11468671,27.45211154,31.939476439999908,
2004-06-16,5.0215898,26.19575309753418,35.81963348388672,35.98879737,26.16478215,23.59208839,23.61343765000004,0.00013882973875213876
2004-06-16,15.07854,25.896747589111328,35.888885498046875,36.05839304,25.86056228,23.73882055,23.80297311000004,-0.0001881340280813388
2004-06-16,25.16046,26.32636070251465,35.802574157714844,35.97169177,26.29159871,23.53952765,23.64644059,5.216688110152788e-05
2004-06-16,35.27829,26.242881774902344,35.84023666381836,36.00955356,26.20427657,23.59498964,23.74491297999998,-0.00023156921177217623
2004-06-16,45.44776,26.930334091186523,35.80079650878906,35.96997811,26.89146899,23.3477485,23.540491790000036,0.00023198280672200947
2004-06-16,55.691494,26.295196533203125,35.86300277709961,36.03252579,26.25108688,23.5972067,23.833797259999983,0.0007636439409917232
2004-06-16,66.041985,23.75960159301757,35.93363952636719,36.10352107,23.70979373,24.42615778,24.708881869999917,0.0006086024579444419
2004-06-16,76.54591,21.311723709106445,35.89302062988281,36.06274397,21.26156123,25.09572422,25.426097130000016,0.0005015840034521101
2004-06-16,87.27029,18.919353485107425,35.79587936401367,35.96526531,18.87148326,25.65816851,26.038098620000028,0.0003279859233014305
2004-06-16,98.31118,16.97630500793457,35.661502838134766,35.83037799,16.93195428,26.03581858,26.467058850000058,0.00019378985485047959
2004-06-16,109.806175,15.649374961853027,35.56121063232422,35.72972133,15.60717249,26.26754994,26.75181535000001,0.0001451787526022755
2004-06-16,121.9519,14.523031234741213,35.47499084472656,35.64320485,14.48244926,26.45050767,26.99088379,0.00014817438620708158
2004-06-16,135.02855,13.687041282653809,35.506309509277344,35.6747901,13.64492347,26.65227235,27.252643699999908,5.1154812587746716e-05
2004-06-16,149.43373,13.153708457946776,35.46233367919922,35.63073458,13.11140028,26.72825415,27.39419100000009,5.275370982380229e-05
2004-06-16,165.72845,12.287854194641112,35.35300064086914,35.52099806,12.24722189,26.81582524,27.55726155000002,1.0874510941814479e-05
2004-06-16,184.69746,11.758471488952637,35.24711227416992,35.41474537,11.71854789,26.8354935,27.66379508,1.6440382516932746e-05
2004-06-16,207.42545,11.201671600341797,35.16070556640625,35.32808056,11.16167624,26.87240542,27.804983429999997,1.0438603119548702e-05
2004-06-16,235.38617,10.75853443145752,35.0936164855957,35.26080046,10.71729798,26.90092232,27.96128036000005,1.0521939067698815e-05
2004-06-16,270.53412,10.242048263549805,35.02233123779297,35.1893384,10.19908361,26.93688585,28.15835648999996,4.705392957559079e-06
2004-06-16,315.37408,9.738208770751951,34.93524169921875,35.10205065,9.69283557,26.95565609,28.38271512999995,9.631825458809092e-06
2004-06-16,372.96545,8.987553596496582,34.843772888183594,35.01045741,8.93939595,27.00802344,28.701351449999947,1.1816921603956368e-05
2004-06-16,446.80093,8.049495697021484,34.76299285888672,34.92964904,7.99782927,27.09078945,29.127941210000017,1.0137818043621291e-05
2004-06-16,540.5022,6.809258937835693,34.64497375488281,34.81147534,6.75490662,27.17579837,29.654588299999887,8.328298691664408e-06
2004-06-16,657.32294,5.582867622375488,34.550048828125,34.7166202,5.52485409,27.25963655,30.29154265000011,6.095726586212177e-06
2004-06-16,799.5496,4.689389228820801,34.511226654052734,34.67815784,4.62464042,27.33404174,31.03596670999991,7.207957644830079e-06
2004-06-16,967.99585,4.183920383453369,34.58774948120117,34.75524032,4.10749372,27.45077511,31.93834478000008,
2004-07-16,5.0215898,24.637413024902344,35.77661895751953,35.9455797,24.60678547,24.04066159,24.062114340000107,0.00011279587350399629
2004-07-16,15.07854,24.39092063903809,35.83503723144531,36.00429044,24.3557901,24.15987604,24.224332569999888,-7.037361464350002e-05
2004-07-16,25.16046,24.45597648620605,35.76144790649414,35.93037125,24.4214364,24.08529916,24.192833370000017,9.41174338858006e-05
2004-07-16,35.27829,24.222740173339844,35.80021667480469,35.96934451,24.18446893,24.18531943,24.33618739000008,-0.00024049909452270423
2004-07-16,45.44776,25.056678771972656,35.79350662231445,35.96265377,25.01686761,23.9286427,24.122478600000026,0.0001649475457287891
2004-07-16,55.691494,24.57340812683105,35.832862854003906,36.0022434,24.52967405,24.10597553,24.34382681000011,0.0007749582665664642
2004-07-16,66.041985,21.750282287597656,35.858116149902344,36.02764064,21.70324481,24.94680831,25.231454790000043,0.0005296798524505308
2004-07-16,76.54591,19.53875160217285,35.83742904663086,36.00688952,19.49117778,25.52933004,25.861820309999985,0.00039602277140559023
2004-07-16,87.27029,17.545425415039062,35.75932312011719,35.92853608,17.4996828,25.973148,26.35508550999998,0.0002550323756819389
2004-07-16,98.31118,15.857902526855469,35.6219367980957,35.79062459,15.81570733,26.26639493,26.69959663999998,0.0001058434480690563
2004-07-16,109.806175,14.940417289733888,35.51823806762695,35.68654513,14.90010091,26.3925216,26.87824161999993,5.488690277751169e-05
2004-07-16,121.9519,14.304182052612305,35.42796325683594,35.59595427,14.26502181,26.46117509,27.002092960000027,6.0284761434770915e-05
2004-07-16,135.02855,13.914311408996582,35.42654800415039,35.59465011,13.873763,26.54312739,27.14298463999989,2.0243644552882763e-05
2004-07-16,149.43373,13.53579330444336,35.362274169921875,35.53019991,13.49521539,26.57269322,27.237622180000017,3.9145974701001306e-05
2004-07-16,165.72845,12.80622386932373,35.254302978515625,35.42183139,12.76692202,26.6374049,27.37723793000009,1.0846377474167628e-05
2004-07-16,184.69746,12.348297119140623,35.16310501098633,35.33033857,12.30915482,26.65732038,27.48351630000002,2.028061921428778e-05
2004-07-16,207.42545,11.79632568359375,35.0855712890625,35.25258862,11.75677122,26.70349005,27.63362417999997,1.5149774315287202e-05
2004-07-16,235.38617,11.327998161315918,35.02682113647461,35.1936869,11.28692797,26.74580384,27.803456229999934,1.4007254949588474e-05
2004-07-16,270.53412,10.78618049621582,34.96231842041016,35.12903941,10.74312059,26.79458647,28.01302525999995,1.2594862236438156e-05
2004-07-16,315.37408,10.154803276062012,34.89018630981445,35.05678012,10.10917693,26.84987064,28.27417016000004,1.8961097813995778e-05
2004-07-16,372.96545,9.155397415161133,34.81292724609375,34.97946421,9.1072667,26.95700034,28.64901033000001,1.547671639302146e-05
2004-07-16,446.80093,8.054251670837402,34.73324966430664,34.89976326,8.00305777,27.06672113,29.10392460999992,1.074177273068552e-05
2004-07-16,540.5022,6.8168134689331055,34.623382568359375,34.78978038,6.76274955,27.15775623,29.63653808999993,8.588180860960162e-06
2004-07-16,657.32294,5.591028690338135,34.5325813293457,34.69906849,5.53320494,27.24482513,30.2766873999999,6.302690561937199e-06
2004-07-16,799.5496,4.697562217712402,34.49764633178711,34.66451183,4.63292745,27.32236012,31.02420357999995,7.355782195237064e-06
2004-07-16,967.99585,4.172361373901367,34.57427978515625,34.74170539,4.09618945,27.44126754,31.929234720000068,
2004-08-16,5.0215898,23.984899520874023,35.91535949707031,36.08497546,23.94875313,24.34149684,24.36298975999989,7.015530800111292e-05
2004-08-16,15.07854,23.796281814575195,35.938453674316406,36.10819533,23.75708347,24.4156381,24.48020749000011,-8.564924862025379e-05
2004-08-16,25.16046,23.88821029663086,35.853736877441406,36.02309616,23.84998941,24.32487778,24.43259235000005,2.111647916016683e-05
2004-08-16,35.27829,23.78300094604492,35.841304779052734,36.01062672,23.74304882,24.34729175,24.498363200000085,-0.00014216310642736074
2004-08-16,45.44776,24.313915252685547,35.84899139404297,36.01840074,24.27170293,24.19559326,24.38986550000004,8.383608338743251e-05
2004-08-16,55.691494,24.10481071472168,35.88452911376953,36.05415388,24.05903649,24.28575035,24.52393725999991,0.000606663256817969
2004-08-16,66.041985,21.94809341430664,35.92747497558594,36.09732737,21.89866684,24.94407069,25.22849679000001,0.000519714118887538
2004-08-16,76.54591,19.83198928833008,35.92037582397461,36.09022852,19.78165432,25.51572421,25.847819600000093,0.0003655950298209694
2004-08-16,87.27029,18.02224540710449,35.85011672973633,36.01975932,17.973468,25.92552555,26.306711440000072,0.00029164537601107497
2004-08-16,98.31118,16.16567039489746,35.7068977355957,35.87598786,16.12088847,26.26103406,26.69363982999994,0.00014053192265940838
2004-08-16,109.806175,14.922429084777832,35.55970764160156,35.72821121,14.88108838,26.4284488,26.91417417999992,6.522269270270956e-05
2004-08-16,121.9519,14.05372428894043,35.42198181152344,35.58994446,14.01501652,26.50975161,27.05125380000004,0.0001173819914986268
2004-08-16,135.02855,13.248167991638184,35.411476135253906,35.57950673,13.20891373,26.66917378,27.2707848,5.1558424530113235e-05
